URL,Version,Status,OIDs,Name,Title,Description,Used
http://terminology.hl7.org/CodeSystem/v3-RoleClass,6.0.0,active,"2.16.840.1.113883.5.110",RoleClass,RoleClass,"Codes for the Role class hierarchy. The values in this hierarchy, represent a Role which is an association or relationship between two entities - the entity that plays the role and the entity that scopes the role. Roles names are derived from the name of the playing entity in that role.    The role hierarchy stems from three core concepts, or abstract domains:     *  **RoleClassOntological** is an abstract domain that collects roles in which the playing entity is defined or specified by the scoping entity.   *  **RoleClassPartitive** collects roles in which the playing entity is in some sense a ""part"" of the scoping entity.   *  **RoleClassAssociative** collects all of the remaining forms of association between the playing entity and the scoping entity. This set of roles is further partitioned between:             *  **RoleClassPassive** which are roles in which the playing entity is used, known, treated, handled, built, or destroyed, etc. under the auspices of the scoping entity. The playing entity is passive in these roles in that the role exists without an agreement from the playing entity.       *  **RoleClassMutualRelationship** which are relationships based on mutual behavior of the two entities. The basis of these relationship may be formal agreements or they may be *de facto* behavior. Thus, this sub-domain is further divided into:                     *  **RoleClassRelationshipFormal** in which the relationship is formally defined, frequently by a contract or agreement.           *  **Personal relationship** which inks two people in a personal relationship.    The hierarchy discussed above is represented In the current vocabulary tables as a set of abstract domains, with the exception of the ""Personal relationship"" which is a leaf concept.    *OpenIssue:* Description copied from Concept Domain of same name. Must be verified.","ValueSet/security-role-type"
http://terminology.hl7.org/CodeSystem/v3-RoleCode,4.0.0,active,"2.16.840.1.113883.5.111",RoleCode,RoleCode,"A set of codes further specifying the kind of Role; specific classification codes for further qualifying RoleClass codes.","ValueSet/security-role-type,ValueSet/relatedperson-relationshiptype,ValueSet/v3-ServiceDeliveryLocationRoleType"
http://terminology.hl7.org/CodeSystem/v3-TimingEvent,5.0.0,active,"2.16.840.1.113883.5.139",TimingEvent,TimingEvent,"**** MISSING DESCRIPTION ****","ValueSet/event-timing"
http://terminology.hl7.org/CodeSystem/v3-substanceAdminSubstitution,5.0.0,active,"2.16.840.1.113883.5.1070",SubstanceAdminSubstitution,Substance Admin Substitution,"Identifies what sort of change is permitted or has occurred between the therapy that was ordered and the therapy that was/will be provided.","ValueSet/v3-ActSubstanceAdminSubstitutionCode"
http://terminology.hl7.org/fhir/CodeSystem/medicationdispense-category,4.0.1,draft,"2.16.840.1.113883.4.642.4.1315",MedicationDispense Category Codes,Medication dispense  category  codes,"MedicationDispense Category Codes","ValueSet/medicationdispense-category"
http://terminology.hl7.org/fhir/CodeSystem/medicationdispense-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.4.1317",MedicationDispense Status Reason Codes,Medication dispense  status  reason  codes,"MedicationDispense Status Codes","ValueSet/medicationdispense-status-reason"
http://unitsofmeasure.org,3.0.1,active,"2.16.840.1.113883.6.8",UCUM,Unified Code for Units of Measure (UCUM),"The Unified Code for Units of Measure (UCUM) is a code system intended to include all units of measures being contemporarily used in international science, engineering, and business. The purpose is to facilitate unambiguous electronic communication of quantities together with their units. The focus is on electronic communication, as opposed to communication between humans. A typical application of The Unified Code for Units of Measure are electronic data interchange (EDI) protocols, but there is nothing that prevents it from being used in other types of machine communication.","ValueSet/ucum-vitals-common,ValueSet/units-of-time"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRAlergenosCBARA,1.1.0,active,,BRAlergenosCBARA,BRAlergenosCBARA,"","ValueSet/BRAlergenos"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRAtendimentoPrestado,1.1.0,active,,BRAtendimentoPrestado,BRAtendimentoPrestado,"","ValueSet/BRAtendimentoPrestado"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRCBO,1.1.0,active,,BRCBO,BRCBO,"","ValueSet/BROcupacao"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRCIAP2,1.1.0,active,,BRCIAP2,BRCIAP2,"","ValueSet/BRCIAP2"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRCID10,1.1.0,active,,BRCID10,BRCID10,"","ValueSet/BRTerminologiaSuspeitaDiagnostica,ValueSet/BRProblemaDiagnostico,ValueSet/BRReasonEncounter,ValueSet/BRCID10"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRCaraterAtendimento,1.1.0,active,,BRCaraterAtendimento,BRCaraterAtendimento,"","ValueSet/BRCaraterAtendimento"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRCategoriaDiagnostico,1.1.0,active,,BRCategoriaDiagnostico,BRCategoriaDiagnostico,"","ValueSet/BRCategoriaDiagnostico"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRConselhoProfissional,1.1.0,draft,,BRConselhoProfissional,Conselhos profissionais de saúde do Brasil,"Esse CodeSystem inclui os conselhos profissionais de saúde do Brasil, conforme a Resolução CNS 251/1997.","ValueSet/BRCRF,ValueSet/BRCOREN,ValueSet/BRCRM,ValueSet/BRCRO,ValueSet/BROutrosProfissionais"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRDesfechoProcedimento,1.1.0,active,,BRDesfechoProcedimento,BRDesfechoProcedimento,"","ValueSet/BRDesfechoProcedimento"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRDose,1.1.0,active,,BRDose,BRDose,"","ValueSet/BRDose"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRElegibilidadeImunobiologico,1.1.0,active,,BRElegibilidadeImunobiologico,BRElegibilidadeImunobiologico,"","ValueSet/BRElegibilidadeImunobiologico"
https://terminologia.saude.gov.br/fhir/CodeSystem/BREstrategiaVacinacao,1.1.0,active,,BREstrategiaVacinacao,BREstrategiaVacinacao,"","ValueSet/BREstrategiaVacinacao"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRFormaOrganizacaoTabelaSUS,1.1.0,active,,BRFormaOrganizacaoTabelaSUS,BRFormaOrganizacaoTabelaSUS,"","ValueSet/BRFormaOrganizacaoTabelaSUS"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRImunobiologico,1.1.0,active,,BRImunobiologico,BRImunobiologico,"","ValueSet/BRAlergenos,ValueSet/BRImunobiologico"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRInstalacoesFisicas,1.1.0,active,,BRInstalacoesFisicas,BRInstalacoesFisicas,"","ValueSet/BRInstalacoesFisicas"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRLocalAplicacao,1.1.0,active,,BRLocalAplicacao,BRLocalAplicacao,"","ValueSet/BRLocalAplicacao"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRMedDRA,1.1.0,active,,BRMedDRA,BRMedDRA,"","ValueSet/BRReacoesAdversasMedDRA"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRMedicamento,1.1.0,active,,BRMedicamento,BRMedicamento,"","ValueSet/BRAlergenos"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRModalidadeAssistencial,1.1.0,active,,BRModalidadeAssistencial,BRModalidadeAssistencial,"","ValueSet/BRModalidadeAssistencial"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRMotivoDesfecho,1.1.0,active,,BRMotivoDesfecho,BRMotivoDesfecho,"","ValueSet/BRMotivoDesfecho"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRMotivoProcedimentoNaoRealizado,1.1.0,active,,BRMotivoProcedimentoNaoRealizado,BRMotivoProcedimentoNaoRealizado,"","ValueSet/BRMotivoProcedimentoNaoRealizado"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRPopulacaoTradicional,1.1.0,active,,BRPopulacaoTradicional,BRPopulacaoTradicional,"","ValueSet/BRPopulacaoTradicional"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRPovoItinerante,1.1.0,active,,BRPovoItinerante,BRPovoItinerante,"","ValueSet/BRPovoItinerante"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRProcedencia,1.1.0,active,,BRProcedencia,BRProcedencia,"","ValueSet/BRProcedencia"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRProgramaSaude,1.1.0,active,,BRProgramaSaude,BRProgramaSaude,"","ValueSet/BRProgramaSaude"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRRegistroOrigem,1.1.0,active,,BRRegistroOrigem,BRRegistroOrigem,"","ValueSet/BRRegistroOrigem"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRResponsabilidadeParticipante,1.1.0,active,,BRResponsabilidadeParticipante,BRResponsabilidadeParticipante,"","ValueSet/BRResponsabilidadeParticipante"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRServicoEspecializado,1.1.0,active,,BRServicoEspecializado,BRServicoEspecializado,"","ValueSet/BRServicoEspecializado"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRSubGrupoTabelaSUS,1.1.0,active,,BRSubGrupoTabelaSUS,BRSubGrupoTabelaSUS,"","ValueSet/BRCategoriaProcedimento"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRTipoAleitamentoMaterno,1.1.0,active,,BRTipoAleitamentoMaterno,BRTipoAleitamentoMaterno,"","ValueSet/BRTipoAleitamentoMaterno"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRTipoAmostraGAL,1.1.0,active,,BRTipoAmostraGAL,BRTipoAmostraGAL,"","ValueSet/BRTipoAmostra"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRTipoEstabelecimentoSaude,1.1.0,active,,BRTipoEstabelecimentoSaude,BRTipoEstabelecimentoSaude,"","ValueSet/BRTipoEstabelecimentoSaude"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRTipoIdentificador,1.1.0,active,,BRTipoIdentificador,BRTipoIdentificador,"","ValueSet/BRTipoDocumentoIndividuo"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRTipoParticipante,1.1.0,active,,BRTipoParticipante,BRTipoParticipante,"","ValueSet/BRTipoParticipante"
https://terminologia.saude.gov.br/fhir/CodeSystem/BRViaAdministracao,1.1.0,active,,BRViaAdministracao,BRViaAdministracao,"","ValueSet/BRViaAdministracao"
https://terminologia.saude.gov.br/fhir/CodeSystem/TipoConvenio,1.1.0,active,,TipoConvenio,TipoConvenio,"","ValueSet/TipoConvenio"
urn:ietf:bcp:47,2.0.1,active,"2.16.840.1.113883.6.121",Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/languages"
